Year,Month,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
1900,1,1.74,34.11,-1.81,-1.81,-1.86,-1.81,5,858,-1.05,-0.68,-0.74,-1.2,-0.96,-0.94,-0.63,23.94,44.26
1900,2,2.52,30.76,0.61,-1.01,1.83,-0.06,5,835,0.93,-0.17,-0.15,-0.76,-0.74,-0.86,-0.39,19.36,42.15
1900,3,2.28,41.27,0.31,-1.15,-0.73,-0.51,13,695,-0.42,0.35,-0.39,-0.26,-0.86,-1.07,-0.44,29.53,53.01
1900,4,3.41,51.6,1.12,1.12,2.55,1.12,26,357,1.83,0.92,1.18,0.27,-0.45,-0.39,-0.07,39.87,63.36
1900,5,2.45,61.74,-0.6,-0.6,-1.79,-0.6,102,147,-0.96,0.6,0.24,0.03,-0.5,-0.53,-0.31,48.58,74.89
1900,6,3.03,70.3,-0.61,-0.61,-0.22,-0.61,220,31,0.15,-0.53,0.51,0.06,-0.01,-0.51,-0.33,57.06,83.53
1900,7,3.07,73.13,-0.4,-0.4,0.45,-0.4,317,10,0.76,0.51,-0.17,0.63,0.03,-0.46,-0.29,60.12,86.16
1900,8,2.42,72.86,-0.66,-0.66,-0.91,-0.66,331,14,-0.53,0.08,0.16,0.17,0.05,-0.4,-0.46,59.88,85.84
1900,9,2.93,65.14,0.39,0.39,1.18,0.39,188,63,1.01,0.42,0.69,0.76,0.37,0.22,-0.32,53.26,77
1900,10,2.75,56.35,0.71,0.71,1.06,0.71,73,198,0.92,1.22,0.85,0.44,0.98,0.4,-0.26,44.8,67.91
1900,11,2.37,41.54,0.8,0.8,0.49,0.8,12,541,0.24,0.77,1.02,0.86,0.73,0.57,-0.21,30.81,52.27
1900,12,1.66,34.48,-0.43,-0.43,-1.3,-0.43,4,823,-1.3,-0.65,-0.03,0.28,0.46,0.24,-0.17,24.3,44.67
1901,1,1.99,31.62,-0.72,-0.72,-0.99,-0.72,6,900,-0.53,-1.26,-0.81,-0.08,-0.12,0.33,-0.31,21.09,42.17
1901,2,2.13,29.86,-0.41,-0.41,0.71,-0.41,3,895,0.08,-0.39,-1.17,0.08,0.1,0.15,-0.36,19.49,40.24
1901,3,2.29,40.71,-0.54,-0.54,-0.53,-0.54,10,650,-0.39,-0.21,-0.55,-0.34,-0.03,0.16,-0.51,28.98,52.45
1901,4,2.53,49.39,-0.23,-0.23,0.77,0.29,14,419,0.05,-0.2,-0.11,-0.73,-0.14,-0.19,-0.31,37.09,61.66
1901,5,2.66,61.18,-0.54,-0.54,-1,-0.54,89,175,-0.49,-0.3,-0.44,-1.07,-0.18,-0.12,-0.37,48.22,74.1
1901,6,2.6,68.43,-0.74,-0.74,-0.76,-0.74,227,40,-0.79,-0.82,-0.63,-0.82,-0.61,-0.32,-0.48,55.44,81.41
1901,7,2.32,76.24,-1.45,-1.45,-2.37,-1.45,392,7,-1.32,-1.21,-1.15,-0.9,-1.11,-0.63,-0.66,62.55,89.96
1901,8,2.97,73.2,-1.33,-1.33,-0.09,-1.3,302,10,0.96,-0.29,-0.64,-0.73,-1.09,-0.41,-0.47,60.24,86.14
1901,9,2.58,63.25,-1,-1,0.59,-0.55,134,86,0.2,0.74,-0.03,-0.5,-0.71,-0.56,-0.2,50.79,75.7
1901,10,1.51,55.45,-1.6,-1.6,-2.12,-1.6,49,267,-1.2,-0.74,-0.29,-0.94,-0.87,-1.1,-0.48,42.39,68.5
1901,11,1.45,41.68,-2.43,-2.43,-2.98,-2.43,6,636,-1.32,-1.73,-1.25,-1.22,-1.17,-1.47,-0.61,30,53.37
1901,12,2.6,31.48,-2.74,-2.74,-1.67,-2.74,3,905,0.41,-0.62,-1.1,-0.85,-0.94,-1.08,-0.49,20.98,41.95
1902,1,1.45,30.06,-3.7,-3.7,-3.72,-3.7,3,958,-1.71,-0.75,-1.34,-1.04,-1.35,-1.23,-0.52,19.18,40.93
1902,2,2.56,31.46,-3.39,-3.39,-0.22,-3.39,2,877,1.02,-0.56,-0.16,-1.03,-1.09,-1.08,-0.52,21.06,41.86
1902,3,2.9,41.58,-2.67,-2.67,1.11,-2.17,15,596,0.85,1.21,0.06,-0.85,-0.71,-0.83,-0.35,30.79,52.34
1902,4,1.85,50.85,-2.95,-2.95,-1.67,-2.95,30,376,-1.61,-0.3,0.3,-0.87,-0.81,-1.15,-0.78,38.3,63.39
1902,5,3,61.99,-2.77,-2.77,-0.36,-2.77,130,154,0.21,-0.81,-0.15,-0.26,-0.93,-0.99,-0.65,49.57,74.41
1902,6,2.89,68.04,0.08,-2.41,0.23,-2.25,205,56,-0.16,0.01,-0.69,-0.5,-0.99,-0.87,-0.71,54.88,81.18
1902,7,3.09,72.05,0.57,-1.65,1.51,-0.8,297,15,0.81,0.32,0.3,0.28,-0.51,-0.55,-0.72,59.11,84.97
1902,8,2.3,71.37,0.44,-1.56,-0.23,-0.77,258,28,-0.88,-0.11,-0.16,-0.29,-0.31,-0.83,-0.76,58.3,84.42
1902,9,2.74,62.76,0.88,-0.91,1.47,0.47,127,96,0.57,-0.09,0.31,-0.35,-0.29,-0.77,-0.84,49.53,75.97
1902,10,1.93,54.43,0.63,-0.98,-0.48,0.18,50,272,-0.44,-0.04,-0.39,-0.06,0.01,-0.59,-1.1,41.56,67.3
1902,11,2.99,43.68,1.08,1.08,1.55,1.08,21,474,1.25,0.56,0.66,0.38,0.17,0.08,-0.91,33.82,53.55
1902,12,2.93,30.79,1.71,1.71,2.21,1.71,6,895,1.01,1.47,0.91,0.81,0.27,0.24,-0.49,21.4,40.19
1903,1,2.27,30.88,2.18,2.18,1.93,2.18,6,930,0.02,0.68,1.2,0.59,0.63,0.59,-0.36,21,40.77
1903,2,3.03,28.42,3.05,3.05,3.29,3.05,8,821,1.98,1.3,1.61,1.46,1.17,0.81,-0.12,17.62,39.2
1903,3,3.01,42.21,3.16,3.16,1.28,3.16,22,535,1.05,1.88,1.57,1.6,1.45,0.86,0.05,31.8,52.59
1903,4,1.99,50.22,2.48,2.48,-1.06,1.99,20,375,-1.24,0.05,1.02,1.43,1,0.95,-0.09,37.94,62.46
1903,5,3.01,59.54,2.44,2.44,0.64,2.16,90,149,0.23,-0.58,0.11,1.06,1.16,0.94,-0.03,47.17,71.91
1903,6,2.88,65.89,2.5,2.5,0.92,2.5,136,75,-0.19,0.01,-0.54,0.63,0.97,0.93,0.04,53.65,78.1
1903,7,2.97,71.92,2.9,2.9,1.97,2.9,284,17,0.48,0.12,0.16,0.73,1.26,0.88,0.23,59.07,84.79
1903,8,3.04,70.97,3.51,3.51,2.73,3.51,250,34,1.14,1.12,0.66,0.36,1.19,1.26,0.26,58.46,83.46
1903,9,2.12,62.73,-0.03,3.12,-0.09,3.02,127,88,-0.81,0.11,0.31,-0.24,0.67,0.96,0.11,49.78,75.67
1903,10,1.77,53.94,-0.25,2.58,-0.66,2.16,37,280,-0.73,-0.98,-0.43,-0.17,0.33,0.9,0.19,40.64,67.23
1903,11,1.83,40.23,-0.42,2.11,-0.59,1.41,8,633,-0.67,-0.95,-1.09,-0.52,-0.38,0.34,0.31,28.74,51.71
1903,12,1.44,30.54,-1.06,1.21,-2.06,-0.31,2,966,-1.69,-1.58,-1.57,-1.01,-1.02,-0.34,0.02,19.09,42.01
1904,1,1.81,27.55,-1.65,-1.65,-2.09,-1.65,4,1057,-0.9,-1.79,-1.78,-1.37,-1,-0.51,0.13,16.34,38.77
1904,2,2.43,31.59,0.41,-1.07,1.23,-0.37,9,862,0.74,-0.2,-1.29,-1.53,-0.97,-0.78,0.09,19.87,43.3
1904,3,3.1,41.76,0.92,0.92,1.67,0.92,24,638,1.21,1.29,0.56,-0.92,-0.62,-0.73,0.12,30.54,52.97
1904,4,2.12,49.46,0.68,0.68,-0.44,0.68,25,434,-0.91,0.34,0.65,-0.94,-0.93,-0.68,0.19,37,61.9
1904,5,2.59,60.13,0.35,0.35,-0.77,-0.39,90,151,-0.65,-1.03,-0.09,-0.9,-1.3,-0.86,0.05,47.26,73.02
1904,6,3.11,67.26,0.67,0.67,1.07,0.67,189,48,0.34,-0.24,-0.6,-0.14,-0.99,-0.77,0.11,54.57,79.93
1904,7,2.93,71.35,1.1,1.1,1.49,1.1,260,15,0.36,0.41,-0.08,0.28,-0.72,-0.77,0.07,58.53,84.16
1904,8,2.69,70.72,1.45,1.45,1.39,1.45,243,26,0.23,0.33,0.44,0.08,-0.54,-0.92,0.19,57.87,83.55
1904,9,2.33,64.96,-0.09,1.21,-0.26,0.99,158,77,-0.36,-0.12,0.07,-0.42,-0.09,-0.85,0.05,52.16,77.74
1904,10,1.66,53.92,-0.43,0.74,-1.04,-0.12,46,306,-0.92,-0.86,-0.7,-0.5,-0.16,-0.91,-0.03,41.23,66.61
1904,11,1.02,43.14,-1.6,-1.6,-3.65,-1.6,7,582,-2.07,-2.09,-1.72,-1.04,-0.88,-1.25,-0.6,30.13,56.16
1904,12,2.16,32.02,-2.19,-2.19,-2.27,-2.19,4,914,-0.39,-1.7,-1.75,-1.24,-1.22,-0.95,-0.77,21.52,42.51
1905,1,2.18,27.1,-2.7,-2.7,-2.19,-2.7,3,1032,-0.15,-0.38,-1.48,-1.36,-1.1,-0.75,-0.74,17.4,36.82
1905,2,2.35,26.94,0.14,-2.28,0.41,-2.04,5,955,0.57,0.23,-0.06,-1.33,-0.9,-0.8,-0.94,16.56,37.35
1905,3,2.94,45.12,0.19,-1.98,0.21,-1.59,22,562,0.92,1,0.7,-0.97,-0.75,-0.85,-0.94,34.34,55.9
1905,4,2.8,50.49,0.56,-1.38,1.17,-0.46,27,368,0.63,0.97,1.07,-0.35,-0.67,-0.57,-0.72,38.59,62.37
1905,5,3.74,59.14,1.45,1.45,2.85,1.45,113,179,1.56,1.41,1.47,1.01,-0.25,-0.08,-0.55,47.48,70.81
1905,6,3.3,68,1.81,1.81,1.51,1.81,206,50,0.79,1.61,1.5,1.5,-0.03,-0.02,-0.45,55.62,80.38
1905,7,3.52,71.98,2.87,2.87,3.74,2.87,286,11,2.05,1.75,2.26,2.21,0.66,0.24,-0.31,59.36,84.58
1905,8,2.54,72.37,3.04,3.04,1.38,3.04,273,18,-0.18,1.23,1.35,2.16,1.46,0.18,-0.45,59.41,85.33
1905,9,2.57,65.95,2.82,2.82,0.3,2.82,167,69,0.18,0.02,0.97,1.72,1.79,0.29,-0.35,53.04,78.85
1905,10,2.17,51.64,2.87,2.87,1.03,2.87,46,304,-0.03,0.05,-0.05,1.36,1.72,0.56,-0.25,39.47,63.81
1905,11,2.19,42.24,2.76,2.76,0.54,2.76,14,581,-0.06,-0.06,0,0.64,1.37,1.12,-0.12,31.06,53.4
1905,12,2.3,30.99,2.83,2.83,1.07,2.83,4,865,-0.14,-0.11,-0.13,0.34,1.01,1.21,0.18,21.07,40.91
1906,1,2.53,32.88,3.22,3.22,2.06,3.22,6,819,0.5,0.23,0.16,0.03,1,1.3,0.38,22.37,43.38
1906,2,1.72,33.69,2.69,2.69,-0.6,2.39,5,782,-0.9,-0.19,-0.23,-0.15,0.37,1.01,0.18,22.42,44.94
1906,3,3.26,36.1,3.6,3.6,3.54,3.6,8,779,1.49,0.59,0.75,0.33,0.62,1.15,0.2,25.9,46.29
1906,4,2.08,52.72,2.66,2.66,-1.69,1.94,31,330,-1.01,0.5,0.02,0.12,0.02,0.84,0.19,40.1,65.34
1906,5,3.16,59.58,2.73,2.73,1.02,2.36,92,173,0.52,-0.23,0.59,0.24,0.17,0.56,0.31,47.17,71.98
1906,6,3.04,67.32,2.77,2.77,0.97,2.72,208,48,0.17,0.43,-0.13,0.33,0.13,0.42,0.29,54.66,79.97
1906,7,3.3,72.36,3.44,3.44,2.85,3.44,287,9,1.41,0.9,0.89,0.48,0.42,0.31,0.42,59.56,85.15
1906,8,3.39,71.85,4.39,4.39,3.92,4.39,300,11,1.98,2.72,1.93,1.52,0.96,0.72,0.64,59.61,84.07
1906,9,2.91,66.25,4.38,4.38,1.33,4.38,187,50,0.96,1.94,2.23,1.22,1.4,0.9,0.83,53.71,78.78
1906,10,2.08,52.54,4.15,4.15,0.65,4.15,34,304,-0.18,0.36,1.17,1.39,1.03,0.87,1,40.05,65.03
1906,11,2.49,40.44,4.35,4.35,1.88,4.35,13,592,0.44,0.17,0.5,1.38,1.33,1.02,1.44,30.16,50.72
1906,12,2.88,34.97,4.92,4.92,3.05,4.92,6,816,0.92,0.88,0.56,1.58,1.12,1.34,1.54,25.7,44.24
1907,1,2.75,30.69,5.43,5.43,3.07,5.43,16,863,0.88,1.2,1.14,1.49,1.61,1.35,1.56,20.93,40.46
1907,2,1.82,35.46,4.7,4.7,-0.54,4.44,6,797,-0.65,0.29,0.79,0.82,1.48,1.45,1.44,23.85,47.07
1907,3,2.45,45.7,3.71,3.71,-1.49,2.85,41,533,-0.05,-0.45,0.19,0.53,1.33,1.01,1.3,34.29,57.11
1907,4,2.32,47.53,3.6,3.6,0.8,2.99,20,475,-0.43,-0.27,-0.57,0.54,0.94,1.15,1.17,35.55,59.52
1907,5,3.45,55.89,4.3,4.3,3.22,4.3,63,254,1.05,0.49,0.32,0.67,0.78,1.27,1.1,43.63,68.14
1907,6,3.12,65.7,4.43,4.43,1.7,4.43,153,73,0.36,0.94,0.51,0.42,0.6,1.32,1.08,53.2,78.17
1907,7,3,72.52,4.76,4.76,2.37,4.76,299,12,0.56,0.54,0.98,0.19,0.81,1.18,1.02,59.76,85.24
1907,8,2.55,70.79,4.73,4.73,1.38,4.73,252,29,-0.15,0.19,0.36,0.35,0.68,0.78,1.03,57.97,83.57
1907,9,2.51,64.22,4.44,4.44,0.58,4.44,153,81,0.04,-0.06,0.22,0.47,0.44,0.59,1.04,51.31,77.13
1907,10,2.03,53.78,4,4,0.06,3.96,41,337,-0.27,-0.2,-0.26,0.45,0,0.6,1.03,41.22,66.36
1907,11,2.25,40.82,3.79,3.79,0.62,3.79,10,606,0.04,-0.16,-0.12,0.04,0.16,0.47,1.01,29.77,51.87
1907,12,2.69,34.7,3.89,3.89,1.47,3.89,5,799,0.57,0.41,0.14,0.17,0.37,0.38,1.09,24.76,44.62
1908,1,1.82,32.45,3.66,3.66,0.52,3.66,6,892,-0.88,-0.17,-0.09,-0.25,0.26,-0.05,0.84,21.61,43.29
1908,2,2.81,33.01,4.15,4.15,2.6,4.15,4,830,1.54,0.38,0.65,0.27,0.34,0.38,1.11,22.48,43.52
1908,3,2.18,43.92,3.13,3.13,-1.78,2.39,31,558,-0.64,0.61,-0.05,0.07,0.1,0.27,0.81,32.02,55.81
1908,4,2.69,52.75,2.82,2.82,0.04,2.05,49,333,0.4,-0.13,0.68,0.36,0.11,0.47,0.96,39.79,65.68
1908,5,4.13,58.82,3.88,3.88,4.06,3.88,98,175,2.2,1.72,1.05,1.12,0.76,0.76,1.22,46.65,70.97
1908,6,3.02,66.92,3.83,3.83,1.05,3.83,193,53,0.13,1.77,1.5,0.98,0.74,0.7,1.25,54.25,79.57
1908,7,3.01,73.18,4.08,4.08,1.94,4.08,315,7,0.59,0.4,1.72,1.49,0.98,0.7,1.28,60.19,86.18
1908,8,2.88,70.68,4.39,4.39,2.19,4.39,255,22,0.73,0.87,0.69,1.22,1.26,0.88,1.13,57.96,83.39
1908,9,1.83,65.59,3.33,3.33,-1.83,2.58,151,59,-1.43,-0.64,-0.23,0.96,0.7,0.56,0.81,51.66,79.5
1908,10,2.03,51.76,3.16,3.16,0.51,2.55,29,301,-0.27,-1.02,-0.63,0.63,0.8,0.58,0.82,39.06,64.47
1908,11,1.67,42.53,2.38,2.38,-1.37,1.22,12,553,-0.94,-0.83,-1.26,-0.62,0.04,0.3,0.54,30.6,54.46
1908,12,1.73,33.31,1.55,1.55,-1.76,-0.24,9,821,-1.17,-1.42,-1.22,-1.02,-0.1,-0.14,0.23,23.23,43.39
1909,1,2.74,32.31,1.44,1.44,0.16,-0.23,12,847,0.86,-0.22,-0.69,-0.85,0.07,0.26,0.24,22.24,42.39
1909,2,2.88,35.02,2.15,2.15,2.57,1.34,7,699,1.68,1.71,0.68,-0.55,-0.21,0.28,0.51,23.9,46.15
1909,3,2.21,40.35,1.7,1.7,-0.68,0.68,16,676,-0.57,0.74,1.09,-0.29,-0.37,0.31,0.42,29.37,51.35
1909,4,2.28,48.96,1.59,1.59,0.19,0.63,30,389,-0.53,-0.71,0.36,-0.3,-0.6,0.16,0.41,36.41,61.5
1909,5,3.04,58.14,1.84,1.84,1.26,1.16,80,200,0.28,-0.11,-0.39,0.12,-0.66,-0.34,0.27,45.23,71.04
1909,6,3.23,68.94,2,2,1.03,1.51,215,41,0.62,0.53,0.15,0.77,-0.2,-0.26,0.3,56.41,81.46
1909,7,3.03,72.63,2.45,2.45,1.98,2.45,274,17,0.64,0.77,0.66,0.56,0.01,-0.26,0.33,60.01,85.24
1909,8,2.41,72.93,2.23,2.23,0.1,2.21,284,17,-0.55,-0.02,0.36,-0.17,0.21,-0.46,0.3,59.77,86.07
1909,9,2.28,64.4,1.9,1.9,-0.31,1.67,133,89,-0.47,-0.67,-0.23,-0.05,0.53,-0.27,0.22,51.46,77.32
1909,10,1.54,52.88,1.32,1.32,-1.14,0.54,40,341,-1.14,-1.06,-1.17,-0.35,-0.19,-0.47,0.07,39.45,66.31
1909,11,2.95,45.03,1.51,1.51,0.98,1.11,20,468,1.19,0.08,-0.14,0.03,-0.2,0.09,0.29,33.75,56.32
1909,12,2.6,25.61,1.68,1.68,0.97,1.61,2,1012,0.41,1.08,0.24,0.02,0.09,0.5,0.3,16.45,34.79
1910,1,2.15,29.61,1.77,1.77,0.79,1.77,5,944,-0.21,0.13,0.77,-0.2,0.16,0.21,0.39,19.4,39.81
1910,2,2.11,29.3,1.81,1.81,0.65,1.81,4,855,0.03,-0.17,0.13,-0.05,0.07,-0.14,0.2,17.82,40.8
1910,3,1.02,49.44,-2.38,-2.38,-7.13,-2.38,26,456,-3.09,-2.77,-2.21,-0.92,-0.84,-0.63,-0.13,35.76,63.1
1910,4,2.06,53.62,-3.16,-3.16,-3.07,-3.16,25,306,-1.06,-3.09,-3.09,-0.8,-1.25,-0.72,-0.3,39.81,67.42
1910,5,2.59,59.22,-3.09,-3.09,-0.77,-3.09,78,195,-0.65,-1.13,-2.76,-1.63,-1.25,-0.91,-0.74,45.97,72.43
1910,6,2.48,68.29,-3.13,-3.13,-1.09,-3.13,170,56,-1.03,-1.07,-1.31,-2.05,-1.32,-1.21,-0.91,54.66,81.9
1910,7,2.59,74.12,-3.22,-3.22,-1.24,-3.22,317,7,-0.58,-1.01,-1.07,-1.89,-1.11,-1.35,-1.03,60.6,87.64
1910,8,2.25,71.11,-3.36,-3.36,-1.41,-3.36,262,23,-1.03,-1.08,-1.31,-2.12,-1.72,-1.44,-1.21,57.72,84.49
1910,9,2.17,65.68,-3.46,-3.46,-1.32,-3.46,172,72,-0.71,-1.12,-1.18,-1.56,-2.14,-1.51,-1.14,52.83,78.51
1910,10,2.04,55.62,-3.35,-3.35,-0.74,-3.35,50,239,-0.25,-0.6,-0.93,-1.28,-1.93,-1.36,-1.19,42.19,69.03
1910,11,1.76,41.13,-3.66,-3.66,-1.99,-3.66,8,636,-0.79,-0.71,-0.86,-1.3,-1.99,-1.82,-1.15,30.18,52.07
1910,12,1.69,31.93,-4.36,-4.36,-3.23,-4.36,2,941,-1.24,-1.36,-1.17,-1.41,-1.66,-2.15,-1.14,21.87,41.97
1911,1,2.44,32.9,-4.63,-4.63,-2.16,-4.63,12,835,0.34,-0.64,-0.94,-1.17,-1.41,-1.92,-1.16,22.41,43.41
1911,2,2.13,33.66,-4.36,-4.36,-0.61,-4.36,10,738,0.08,0.29,-0.57,-0.98,-1.32,-1.92,-1.38,23.25,44.08
1911,3,1.71,44.02,-5,-5,-3.26,-5,20,620,-1.82,-1.2,-0.73,-1.37,-1.52,-1.69,-1.48,31.75,56.3
1911,4,2.85,50,-3.99,-3.99,1.49,-3.37,32,410,0.74,-0.59,-0.44,-1.07,-1.29,-1.48,-1.33,37.87,62.11
1911,5,1.97,61.21,-4.56,-4.56,-2.94,-4.56,119,127,-2.14,-0.86,-1.56,-1.43,-1.54,-1.69,-1.58,47.66,74.73
1911,6,2.2,70.75,-5.11,-5.11,-3.06,-5.11,245,43,-1.59,-2.2,-1.43,-1.45,-1.65,-1.76,-1.9,57.25,84.25
1911,7,2.86,72.68,-4.97,-4.97,-1.18,-4.97,312,8,0.17,-1.02,-1.66,-1.39,-1.55,-1.6,-1.91,59.54,85.8
1911,8,3.06,70.9,0.34,-4.12,1.02,-3.68,269,21,1.19,0.93,-0.36,-1.18,-1.21,-1.34,-1.78,57.78,84.02
1911,9,2.75,66.09,0.4,-3.6,0.29,-3,192,77,0.59,1.16,1.02,-0.48,-0.77,-1.13,-1.67,53.83,78.35
1911,10,2.49,52.66,0.8,-2.79,1.33,-1.66,56,302,0.5,0.67,1.08,-0.49,-0.65,-0.97,-1.5,41.04,64.29
1911,11,2.11,37.27,0.89,-2.34,0.49,-1.01,11,664,-0.2,0.21,0.38,0.05,-0.67,-0.82,-1.71,26.08,48.47
1911,12,2.95,32.2,1.41,-1.48,1.84,0.46,8,799,1.05,0.54,0.64,0.98,0.03,-0.27,-1.66,22.6,41.81
1912,1,1.95,24.76,1.56,-1.03,0.9,1.11,5,1114,-0.61,0.32,0.15,0.69,-0.28,-0.46,-1.64,14.14,35.38
1912,2,1.9,31.08,1.42,-0.91,0.05,1.11,2,876,-0.46,-0.81,0.06,0.29,0.05,-0.57,-1.7,20.19,41.99
1912,3,3.39,35.76,2.61,2.61,4,2.61,12,771,1.72,1,0.45,0.74,0.99,0.15,-0.96,25.34,46.2
1912,4,3.34,50.58,3.24,3.24,2.7,3.24,34,367,1.7,2.01,1.54,1.11,1.38,0.41,-0.62,38.86,62.28
1912,5,2.89,60.48,2.88,2.88,-0.08,2.78,108,153,-0.01,1.05,1.59,1.18,1.1,0.81,-0.56,47.89,73.06
1912,6,2.71,66.7,2.63,2.63,0.14,2.53,164,56,-0.56,-0.38,0.56,0.62,0.8,1.04,-0.52,53.71,79.7
1912,7,2.99,72.25,2.81,2.81,1.36,2.81,293,14,0.53,-0.11,-0.13,0.98,0.78,1.12,-0.42,59.9,84.6
1912,8,3.05,70.12,3.39,3.39,2.6,3.39,240,32,1.17,1.19,0.47,1.66,1.22,1.12,-0.19,57.9,82.35
1912,9,2.51,62.73,3.36,3.36,0.98,3.36,162,82,0.04,0.76,0.86,0.9,0.94,1.01,-0.12,50.43,75
1912,10,2.13,53.17,3.18,3.18,0.49,3.18,52,280,-0.1,-0.07,0.4,0.17,1.01,0.85,-0.1,40.8,65.52
1912,11,1.52,42.21,2.37,2.37,-1.46,1.72,8,565,-1.2,-0.89,-0.69,-0.32,0.63,0.57,-0.15,30.31,54.09
1912,12,2.1,32.95,1.9,1.9,-0.67,0.94,8,814,-0.5,-1.15,-0.94,-0.31,0.03,0.17,0.02,22.46,43.45
1913,1,2.87,30.47,2.12,2.12,1.26,1.62,14,825,1.08,0.4,-0.35,-0.04,-0.07,0.56,0.16,19.49,41.45
1913,2,1.9,29.5,1.92,1.92,0.05,1.4,7,837,-0.46,0.58,0.14,-0.45,-0.21,0.56,0.09,18.59,40.41
1913,3,2.99,38.71,2.44,2.44,2.13,2.44,16,640,1.01,0.47,1.01,-0.12,0.22,0.39,0.4,27.14,50.27
1913,4,2.05,51.39,-0.44,1.75,-1.31,1.12,20,354,-1.09,0.11,-0.13,-0.36,-0.11,-0.15,0.19,38.32,64.45
1913,5,2.51,60.13,-0.72,1.24,-1,0.14,89,173,-0.82,-1.28,-0.37,-0.21,-0.57,-0.34,0.3,47.01,73.24
1913,6,2.71,68.22,-0.77,0.98,-0.38,-0.26,195,44,-0.56,-0.87,-1.17,-0.23,-0.71,-0.35,0.44,55.31,81.14
1913,7,2.64,73,-0.83,0.75,-0.4,-0.6,320,11,-0.44,-0.62,-0.87,-0.73,-0.75,-0.5,0.41,59.99,86.02
1913,8,1.9,73.36,-1.69,-1.69,-2.86,-1.69,300,12,-2.17,-1.56,-1.39,-1.09,-0.83,-0.97,0.08,59.77,86.95
1913,9,3.13,63.64,0.71,-0.81,2.13,0.32,130,85,1.49,-0.11,-0.3,-1.01,-0.34,-0.73,0.17,50.88,76.41
1913,10,2.52,51.64,1.21,1.21,1.71,1.21,31,290,0.55,1.18,0.24,-0.43,-0.48,-0.56,0.19,39.65,63.61
1913,11,2.31,45.12,0.98,0.98,-0.3,0.71,16,495,0.14,0.46,0.93,-0.13,-0.31,-0.22,0.26,34.95,55.27
1913,12,2.31,33.33,0.89,0.89,0.04,0.55,5,794,-0.12,0.04,0.29,0.02,-0.54,-0.13,0.11,24.15,42.51
1914,1,2.5,34.5,1.05,1.05,0.76,1.05,6,836,0.44,0.21,0.25,0.27,-0.19,-0.28,0.27,24.51,44.49
1914,2,2.08,29.52,1.13,1.13,0.57,1.13,5,891,-0.04,0.3,0.17,0.76,-0.04,-0.22,0.31,18.21,40.82
1914,3,1.85,40.75,-0.64,-0.64,-1.92,-0.64,6,687,-1.45,-1.03,-0.53,-0.08,-0.23,-0.68,-0.12,28.94,52.56
1914,4,2.73,51.04,-0.31,-0.31,0.8,-0.31,27,371,0.48,-0.56,-0.48,-0.1,0,-0.38,-0.28,39.13,62.94
1914,5,2.48,61.14,-0.77,-0.77,-1.47,-0.77,100,141,-0.89,-0.27,-0.91,-0.56,0.13,-0.41,-0.43,48.24,74.05
1914,6,2.85,69.35,-0.8,-0.8,-0.35,-0.8,240,45,-0.25,-0.73,-0.35,-0.62,-0.29,-0.36,-0.4,56.7,81.99
1914,7,2.45,74.08,-1.22,-1.22,-1.5,-1.22,309,11,-0.96,-0.69,-0.95,-0.95,-0.62,-0.44,-0.56,60.91,87.28
1914,8,3.17,71.69,0.47,-0.63,1.41,0.33,276,16,1.46,0.33,0.09,-0.63,-0.43,0.11,-0.53,58.69,84.69
1914,9,2.18,64.58,-0.28,-0.84,-0.85,-0.36,132,88,-0.69,0.42,-0.12,-0.35,-0.58,-0.31,-0.65,51.53,77.61
1914,10,2.51,55.24,-0.02,-0.02,0.7,0.36,47,232,0.53,-0.01,0.58,-0.28,-0.51,-0.3,-0.57,43.5,66.97
1914,11,1.51,43.41,-0.82,-0.82,-2.42,-0.82,11,551,-1.21,-0.45,-0.65,-0.48,-0.8,-0.67,-0.55,30.9,55.9
1914,12,2.5,26.78,-1.03,-1.03,-0.87,-1.03,5,985,0.22,-0.67,-0.26,-0.3,-0.4,-0.58,-0.38,17.96,35.62
1915,1,2.75,28.44,0.11,-0.81,0.33,-0.46,5,953,0.88,0.74,-0.09,0.24,-0.25,-0.45,-0.36,18.37,38.52
1915,2,2.77,35.94,0.81,0.81,2.13,0.81,5,703,1.46,1.58,1.4,0.34,0.28,-0.18,-0.13,26.33,45.54
1915,3,1.51,36.95,-0.68,-0.68,-2.05,-0.68,2,766,-2.4,-0.43,0.21,-0.09,-0.17,-0.31,-0.55,26.49,47.39
1915,4,2.32,54.57,-1.18,-1.18,-1.7,-1.18,26,278,-0.43,-1.94,-0.56,-0.42,-0.06,-0.47,-0.47,42.06,67.08
1915,5,3.89,58.17,1.2,1.2,3.61,1.2,92,214,1.81,1.03,-0.18,0.72,0.15,0.14,-0.14,46.56,69.76
1915,6,3.18,66.07,1.66,1.66,1.75,1.66,176,64,0.5,1.65,1.03,0.8,0.38,0.27,-0.02,53.42,78.71
1915,7,3.57,71.01,2.93,2.93,4.3,2.93,272,17,2.19,1.62,2.37,1,0.65,0.78,0.25,58.73,83.26
1915,8,3.43,70.16,4.35,4.35,5.19,4.35,235,31,2.07,3.09,2.71,1.21,1.73,0.92,0.72,57.43,82.9
